	code	name	market_cap	weight
562	300362.XSHE	天翔环境	23.3795	0.024
563	300363.XSHE	博腾股份	60.5163	0.061
564	300364.XSHE	中文在线	45.1619	0.08
565	300365.XSHE	恒华科技	103.396	0.104
566	300366.XSHE	创意信息	47.7223	0.06
567	300367.XSHE	东方网力	100.8362	0.152
568	300368.XSHE	汇金股份	49.2048	0.05
569	300369.XSHE	绿盟科技	108.4358	0.137
570	300373.XSHE	扬杰科技	89.6827	0.09
571	300377.XSHE	赢时胜	109.9962	0.194
572	300378.XSHE	鼎捷软件	37.9788	0.048
573	300379.XSHE	东方通	68.0944	0.12
574	300386.XSHE	飞天诚信	58.3589	0.073
575	300388.XSHE	国祯环保	57.644	0.073
576	300393.XSHE	中来股份	50.5607	0.064
577	300398.XSHE	飞凯材料	80.7393	0.081
578	300406.XSHE	九强生物	82.9455	0.104
579	300409.XSHE	道氏技术	83.8545	0.106
580	300410.XSHE	正业科技	44.3998	0.056
581	300424.XSHE	航新科技	49.81399999999999	0.075
582	300426.XSHE	唐德影视	31.5755	0.038
583	300429.XSHE	强力新材	82.6304	0.083
584	300431.XSHE	暴风集团	33.941	0.068
585	300432.XSHE	富临精工	33.8168	0.034
586	300438.XSHE	鹏辉能源	70.9908	0.107
587	300439.XSHE	美康生物	55.9432	0.056
588	300440.XSHE	运达科技	35.1232	0.044
589	300441.XSHE	鲍斯股份	51.5958	0.052
590	300447.XSHE	全信股份	34.5596	0.035
591	300451.XSHE	创业慧康	121.8496	0.184
592	300456.XSHE	耐威科技	100.0748	0.101
593	300457.XSHE	赢合科技	92.6849	0.117
594	300458.XSHE	全志科技	80.0006	0.141
595	300463.XSHE	迈克生物	112.71600000000001	0.142
596	300465.XSHE	高伟达	41.7998	0.063
597	300467.XSHE	迅游科技	62.5302	0.079
598	300468.XSHE	四方精创	35.5424	0.045
599	300471.XSHE	厚普股份	39.2803	0.049
600	300474.XSHE	景嘉微	140.1836	0.106
601	300476.XSHE	胜宏科技	106.2967	0.161
602	300477.XSHE	合纵科技	54.2023	0.068
603	300482.XSHE	万孚生物	118.9393	0.15
604	300484.XSHE	蓝海华腾	26.2288	0.033
605	300485.XSHE	赛升药业	56.9379	0.057
606	300494.XSHE	盛天网络	29.232	0.037
607	300495.XSHE	美尚生态	97.7568	0.098
608	300496.XSHE	中科创达	139.2679	0.21
609	300497.XSHE	富祥股份	50.2848	0.063
610	300502.XSHE	新易盛	66.3112	0.084
611	300504.XSHE	天邑股份	77.3879	0.058
612	300506.XSHE	名家汇	68.435	0.086
613	300511.XSHE	雪榕生物	36.2672	0.046
614	300512.XSHE	中亚股份	43.361999999999995	0.033
615	300516.XSHE	久之洋	44.424	0.034
616	300518.XSHE	盛讯达	30.0835	0.03
617	300520.XSHE	科大国创	49.1625	0.05
618	300523.XSHE	辰安科技	79.9555	0.077
619	300527.XSHE	中国应急	110.9744	0.084
620	300528.XSHE	幸福蓝海	32.864000000000004	0.033
621	300529.XSHE	健帆生物	259.6711	0.196
622	300531.XSHE	优博讯	64.68	0.065
623	300533.XSHE	冰川网络	37.4914	0.038
624	300558.XSHE	贝达药业	180.2896	0.227
625	300567.XSHE	精测电子	132.4128	0.167
626	300568.XSHE	星源材质	56.6216	0.1
627	300595.XSHE	欧普康视	130.7428	0.132
628	300601.XSHE	康泰生物	362.0486	0.454
629	300602.XSHE	飞荣达	88.0085	0.089
630	300607.XSHE	拓斯达	52.3725	0.066
631	300613.XSHE	富瀚微	49.2131	0.037
632	300616.XSHE	尚品宅配	175.6716	0.177
633	300618.XSHE	寒锐钴业	152.1984	0.115
634	300624.XSHE	万兴科技	48.9043	0.037
635	300625.XSHE	三雄极光	45.92	0.046
636	300628.XSHE	亿联网络	292.0573	0.221
637	300630.XSHE	普利制药	137.7304	0.139
638	300633.XSHE	开立医疗	118.723	0.06
639	300634.XSHE	彩讯股份	111.2428	0.031
640	300660.XSHE	江苏雷利	44.0298	0.033
641	300661.XSHE	圣邦股份	74.2046	0.075
642	300664.XSHE	鹏鹞环保	54.24	0.027
643	300666.XSHE	江丰电子	98.3982	0.099
644	300679.XSHE	电连技术	75.9456	0.077
645	300682.XSHE	朗新科技	98.1733	0.049
646	300685.XSHE	艾德生物	79.416	0.1
647	300699.XSHE	光威复材	212.2273	0.16
648	300725.XSHE	药石科技	108.427	0.082
649	300726.XSHE	宏达电子	82.2206	0.023
650	300735.XSHE	光弘科技	88.2444	0.067
651	300737.XSHE	科顺股份	64.1811	0.048
652	300741.XSHE	华宝股份	257.2531	0.071
653	300747.XSHE	锐科激光	222.976	0.168
654	600012.XSHG	皖通高速	113.6148	0.06
655	600020.XSHG	中原高速	147.2029	0.148
656	600033.XSHG	福建高速	93.0352	0.117
657	600035.XSHG	楚天高速	64.6304	0.065
658	600054.XSHG	黄山旅游	86.6503	0.077
659	600055.XSHG	万东医疗	72.253	0.091
660	600057.XSHG	厦门象屿	107.2255	0.135
661	600059.XSHG	古越龙山	65.3288	0.099
662	600063.XSHG	皖维高新	65.8656	0.116
663	600067.XSHG	冠城大通	74.1579	0.131
664	600069.XSHG	银鸽投资	57.9709	0.073
665	600072.XSHG	中船科技	110.2166	0.167
666	600075.XSHG	新疆天业	59.2266	0.089
667	600076.XSHG	康欣新材	52.4372	0.106
668	600084.XSHG	中葡股份	36.7459	0.056
669	600090.XSHG	同济堂	90.4108	0.091
670	600093.XSHG	易见股份	163.9896	0.165
671	600096.XSHG	云天化	96.7964	0.098
672	600103.XSHG	青山纸业	57.8228	0.073
673	600105.XSHG	永鼎股份	68.0352	0.12
674	600106.XSHG	重庆路桥	42.8363	0.086
675	600108.XSHG	亚盛集团	75.1509	0.151
676	600110.XSHG	诺德股份	55.445	0.14
677	600114.XSHG	东睦股份	51.8373	0.091
678	600116.XSHG	三峡水利	95.3285	0.144
679	600123.XSHG	兰花科创	91.84899999999999	0.139
680	600129.XSHG	太极集团	61.8706	0.078
681	600130.XSHG	波导股份	33.9456	0.085
682	600132.XSHG	重庆啤酒	170.8418	0.215
683	600133.XSHG	东湖高新	52.8367	0.093
684	600136.XSHG	当代明诚	62.7978	0.079
685	600146.XSHG	商赢环球	64.1509	0.081
686	600162.XSHG	香江控股	94.5013	0.119
687	600165.XSHG	新日恒力	35.5455	0.054
688	600172.XSHG	黄河旋风	62.9912	0.113
689	600173.XSHG	卧龙地产	35.8271	0.056
690	600175.XSHG	美都能源	94.0617	0.142
691	600180.XSHG	瑞茂通	105.1038	0.079
692	600185.XSHG	格力地产	111.0437	0.168
693	600197.XSHG	伊力特	94.5945	0.143
694	600200.XSHG	江苏吴中	54.3585	0.137
695	600206.XSHG	有研新材	79.9642	0.141
696	600207.XSHG	安彩高科	45.2189	0.046
697	600210.XSHG	紫江企业	70.0732	0.141
698	600211.XSHG	西藏药业	73.7876	0.093
699	600217.XSHG	中再资环	85.5414	0.108
700	600226.XSHG	瀚叶股份	131.509	0.166
701	600227.XSHG	圣济堂	67.5561	0.119
702	600230.XSHG	沧州大化	81.4254	0.123
703	600231.XSHG	凌钢股份	96.9879	0.073
704	600239.XSHG	云南城投	67.4389	0.119
705	600246.XSHG	万通地产	94.279	0.071
706	600252.XSHG	中恒集团	113.9835	0.23
707	600255.XSHG	梦舟股份	43.532	0.11
708	600261.XSHG	阳光照明	56.632	0.086
709	600269.XSHG	赣粤高速	105.7939	0.133
710	600273.XSHG	嘉化能源	186.8281	0.282
711	600278.XSHG	东方创业	88.2589	0.089
712	600279.XSHG	重庆港九	45.0423	0.068
713	600283.XSHG	钱江水利	48.8899	0.049
714	600285.XSHG	羚锐制药	51.7248	0.104
715	600290.XSHG	华仪电气	50.9895	0.064
716	600295.XSHG	鄂尔多斯	95.46	0.057
717	600300.XSHG	维维股份	58.0184	0.088
718	600303.XSHG	曙光股份	30.6049	0.062
719	600305.XSHG	恒顺醋业	107.426	0.162
720	600308.XSHG	华泰股份	68.7694	0.121
721	600310.XSHG	桂东电力	44.1204	0.056
722	600318.XSHG	新力金融	43.6084	0.077
723	600320.XSHG	振华重工	219.1635	0.209
724	600322.XSHG	天房发展	40.358000000000004	0.081
725	600323.XSHG	瀚蓝环境	132.1039	0.2
726	600326.XSHG	西藏天路	75.5481	0.152
727	600330.XSHG	天通股份	86.5019	0.174
728	600331.XSHG	宏达股份	77.0128	0.136
729	600337.XSHG	美克家居	94.4328	0.166
730	600343.XSHG	航天动力	70.3303	0.106
731	600360.XSHG	华微电子	53.6445	0.108
732	600363.XSHG	联创光电	46.299	0.093
733	600381.XSHG	青海春天	46.2017	0.047
734	600382.XSHG	广东明珠	46.7292	0.071
735	600391.XSHG	航发科技	55.4287	0.098
736	600400.XSHG	红豆股份	107.6634	0.108
737	600420.XSHG	现代制药	107.4183	0.108
738	600422.XSHG	昆药集团	80.1274	0.142
739	600446.XSHG	金证股份	202.4668	0.306
740	600449.XSHG	宁夏建材	45.5228	0.069
741	600456.XSHG	宝钛股份	102.4463	0.129
742	600459.XSHG	贵研铂业	69.1579	0.123
743	600467.XSHG	好当家	42.3688	0.064
744	600477.XSHG	杭萧钢构	84.5201	0.128
745	600480.XSHG	凌云股份	56.4288	0.085
746	600486.XSHG	扬农化工	171.4981	0.259
747	600490.XSHG	鹏欣资源	123.5188	0.187
748	600491.XSHG	龙元建设	126.205	0.127
749	600495.XSHG	晋西车轴	64.6382	0.114
750	600501.XSHG	航天晨光	39.5164	0.06
751	600502.XSHG	安徽水利	87.0907	0.132
752	600508.XSHG	上海能源	77.11399999999999	0.078
753	600512.XSHG	腾达建设	44.2896	0.112
754	600523.XSHG	贵航股份	48.3152	0.061
755	600526.XSHG	菲达环保	27.5892	0.042
756	600529.XSHG	山东药玻	108.3691	0.191
757	600531.XSHG	豫光金铅	55.0573	0.097
758	600533.XSHG	栖霞建设	40.53	0.061
759	600546.XSHG	山煤国际	84.4526	0.106
760	600550.XSHG	保变电气	92.2606	0.093
761	600552.XSHG	凯盛科技	42.5483	0.075
762	600559.XSHG	老白干酒	128.6572	0.156
763	600562.XSHG	国睿科技	113.2056	0.171
764	600568.XSHG	中珠医疗	54.0068	0.082
765	600569.XSHG	安阳钢铁	87.3695	0.088
766	600571.XSHG	信雅达	47.4414	0.096
767	600577.XSHG	精达股份	68.7863	0.123
768	600581.XSHG	八一钢铁	75.4186	0.095
769	600590.XSHG	泰豪科技	63.3264	0.096
770	600595.XSHG	中孚实业	49.619	0.062
771	600596.XSHG	新安股份	99.3928	0.2
772	600602.XSHG	云赛智联	130.8863	0.129
773	600604.XSHG	市北高新	269.1939	0.255
774	600612.XSHG	老凤祥	232.2643	0.142
775	600616.XSHG	金枫酒业	31.7005	0.056
776	600619.XSHG	海立股份	82.7327	0.056
777	600621.XSHG	华鑫股份	167.516	0.169
778	600622.XSHG	光大嘉宝	99.7868	0.151
779	600624.XSHG	复旦复华	82.7132	0.146
780	600626.XSHG	申达股份	53.183	0.08
781	600630.XSHG	龙头股份	39.766999999999996	0.07
782	600638.XSHG	新黄浦	69.0232	0.07
783	600641.XSHG	万业企业	103.8332	0.157
784	600650.XSHG	锦江投资	66.3035	0.059
785	600652.XSHG	游久游戏	35.0568	0.053
786	600661.XSHG	昂立教育	65.2472	0.066
787	600662.XSHG	强生控股	56.6709	0.086
788	600667.XSHG	太极实业	160.2811	0.161
789	600668.XSHG	尖峰集团	49.8233	0.125
790	600675.XSHG	中华企业	332.7474	0.251
791	600676.XSHG	交运股份	54.8187	0.083
792	600677.XSHG	航天通信	88.5481	0.156
793	600681.XSHG	百川能源	135.7472	0.103
794	600684.XSHG	珠江实业	43.6972	0.077
795	600686.XSHG	金龙汽车	58.5503	0.074
796	600693.XSHG	东百集团	53.8937	0.068
797	600702.XSHG	舍得酒业	108.6106	0.219
798	600707.XSHG	彩虹股份	226.4274	0.086
799	600708.XSHG	光明地产	115.2205	0.145
800	600711.XSHG	盛屯矿业	108.1969	0.191
801	600715.XSHG	文投控股	91.2588	0.092
802	600720.XSHG	祁连山	67.6925	0.136
803	600728.XSHG	佳都科技	197.8161	0.349
804	600734.XSHG	实达集团	55.3059	0.07
805	600740.XSHG	山西焦化	142.3569	0.143
806	600742.XSHG	一汽富维	70.0566	0.141
807	600745.XSHG	闻泰科技	191.62599999999998	0.29
808	600756.XSHG	浪潮软件	88.5762	0.223
809	600758.XSHG	红阳能源	53.2773	0.054
810	600763.XSHG	通策医疗	226.0512	0.342
811	600764.XSHG	中国海防	133.6419	0.135
812	600771.XSHG	广誉远	104.3463	0.184
813	600781.XSHG	辅仁药业	91.8786	0.046
814	600783.XSHG	鲁信创投	169.6395	0.171
815	600789.XSHG	鲁抗医药	67.1006	0.118
816	600797.XSHG	浙大网新	109.9538	0.222
817	600798.XSHG	宁波海运	54.0527	0.082
818	600800.XSHG	天津磁卡	49.0239	0.099
819	600803.XSHG	新奥股份	145.3099	0.183
820	600812.XSHG	华北制药	82.6818	0.104
821	600814.XSHG	杭州解百	43.6166	0.044
822	600818.XSHG	中路股份	48.6029	0.045
823	600828.XSHG	茂业商业	98.8962	0.037
824	600845.XSHG	宝信软件	288.1079	0.215
825	600846.XSHG	同济科技	62.1013	0.125
826	600851.XSHG	海欣股份	101.0306	0.124
827	600855.XSHG	航天长峰	61.3238	0.093
828	600856.XSHG	中天能源	60.9528	0.107
829	600868.XSHG	梅雁吉祥	78.0139	0.196
830	600873.XSHG	梅花生物	161.6251	0.285
831	600876.XSHG	洛阳玻璃	73.3335	0.041
832	600929.XSHG	湖南盐业	86.0851	0.043
833	600933.XSHG	爱柯迪	80.1058	0.04
834	600963.XSHG	岳阳林纸	68.0696	0.086
835	600966.XSHG	博汇纸业	48.2601	0.097
836	600985.XSHG	淮北矿业	255.9102	0.056
837	600986.XSHG	科达股份	75.6903	0.133
838	600987.XSHG	航民股份	80.4278	0.101
839	600988.XSHG	赤峰黄金	62.4755	0.11
840	600990.XSHG	四创电子	83.5531	0.126
841	600995.XSHG	文山电力	39.1913	0.069
842	600997.XSHG	开滦股份	105.9063	0.107
843	601011.XSHG	宝泰隆	106.4858	0.188
844	601015.XSHG	陕西黑猫	77.8538	0.039
845	601038.XSHG	一拖股份	51.4614	0.031
846	601058.XSHG	赛轮轮胎	81.8543	0.165
847	601069.XSHG	西部黄金	91.7112	0.092
848	601101.XSHG	昊华能源	83.9999	0.085
849	601113.XSHG	华鼎股份	98.85600000000001	0.095
850	601116.XSHG	三江购物	72.0197	0.073
851	601126.XSHG	四方股份	52.8562	0.08
852	601137.XSHG	博威合金	58.0805	0.059
853	601139.XSHG	深圳燃气	176.3655	0.089
854	601163.XSHG	三角轮胎	106.8	0.081
855	601222.XSHG	林洋能源	102.9235	0.156
856	601330.XSHG	绿色动力	156.2975	0.051
857	601366.XSHG	利群股份	67.119	0.085
858	601369.XSHG	陕鼓动力	109.4699	0.11
859	601375.XSHG	中原证券	243.7515	0.17
860	601388.XSHG	怡球资源	52.8629	0.093
861	601500.XSHG	通用股份	69.6087	0.053
862	601566.XSHG	九牧王	82.0582	0.062
863	601588.XSHG	北辰实业	116.8356	0.139
864	601595.XSHG	上海电影	55.8756	0.042
865	601599.XSHG	鹿港文化	32.8523	0.058
866	601619.XSHG	嘉泽新能	108.4413	0.036
867	601636.XSHG	旗滨集团	120.4298	0.182
868	601666.XSHG	平煤股份	99.8773	0.126
869	601677.XSHG	明泰铝业	64.0606	0.097
870	601700.XSHG	风范股份	91.7918	0.116
871	601789.XSHG	宁波建工	45.1925	0.068
872	601799.XSHG	星宇股份	165.9693	0.209
873	601858.XSHG	中国科传	92.0932	0.07
874	601882.XSHG	海天精工	48.806999999999995	0.025
875	601886.XSHG	江河集团	103.8645	0.105
876	601890.XSHG	亚星锚链	66.5824	0.101
877	601900.XSHG	南方传媒	85.1083	0.043
878	601908.XSHG	京运通	83.0044	0.105
879	601918.XSHG	新集能源	89.3737	0.135
880	601929.XSHG	吉视传媒	89.5942	0.158
881	601949.XSHG	中国出版	105.5228	0.08
882	601952.XSHG	苏垦农发	104.8658	0.079
883	603003.XSHG	龙宇燃油	35.9051	0.063
884	603008.XSHG	喜临门	43.0395	0.054
885	603010.XSHG	万盛股份	39.9349	0.04
886	603013.XSHG	亚普股份	89.352	0.027
887	603026.XSHG	石大胜华	58.3718	0.088
888	603039.XSHG	泛微网络	106.5069	0.107
889	603043.XSHG	广州酒家	121.7241	0.123
890	603055.XSHG	台华新材	65.712	0.033
891	603058.XSHG	永吉股份	46.9363	0.036
892	603063.XSHG	禾望电气	49.1645	0.06
893	603081.XSHG	大丰实业	60.0289	0.03
894	603096.XSHG	新经典	79.8317	0.08
895	603098.XSHG	森特股份	65.6656	0.033
896	603103.XSHG	横店影视	111.4833	0.034
897	603105.XSHG	芯能科技	78.15	0.039
898	603108.XSHG	润达医疗	70.3554	0.106
899	603111.XSHG	康尼机电	51.3523	0.065
900	603113.XSHG	金能科技	92.4009	0.093
901	603118.XSHG	共进股份	75.1686	0.095
902	603126.XSHG	中材节能	44.3223	0.056
903	603128.XSHG	华贸物流	78.1294	0.118
904	603165.XSHG	荣晟环保	34.495	0.026
905	603180.XSHG	金牌厨柜	53.4937	0.04
906	603218.XSHG	日月股份	108.2417	0.055
907	603258.XSHG	电魂网络	45.4554	0.034
908	603277.XSHG	银都股份	43.3743	0.021
909	603298.XSHG	杭叉集团	93.3232	0.071
910	603299.XSHG	苏盐井神	50.6552	0.051
911	603303.XSHG	得邦照明	63.8928	0.048
912	603305.XSHG	旭升股份	124.867	0.063
913	603308.XSHG	应流股份	47.5395	0.072
914	603313.XSHG	梦百合	70.5749	0.053
915	603323.XSHG	苏农银行	122.7589	0.155
916	603337.XSHG	杰克股份	126.8035	0.095
917	603338.XSHG	浙江鼎力	205.4892	0.155
918	603339.XSHG	四方科技	38.5029	0.029
919	603345.XSHG	安井食品	87.8203	0.088
920	603348.XSHG	文灿股份	53.372	0.04
921	603357.XSHG	设计总院	68.084	0.086
922	603358.XSHG	华达科技	44.2176	0.033
923	603359.XSHG	东珠生态	63.728	0.08
924	603363.XSHG	傲农生物	61.5684	0.045
925	603367.XSHG	辰欣药业	81.1049	0.061
926	603368.XSHG	柳药股份	79.0951	0.12
927	603385.XSHG	惠达卫浴	41.2985	0.042
928	603387.XSHG	基蛋生物	69.1595	0.07
929	603393.XSHG	新天然气	64.57600000000001	0.081
930	603399.XSHG	吉翔股份	63.9152	0.097
931	603421.XSHG	鼎信通讯	134.5097	0.036
932	603456.XSHG	九洲药业	75.8342	0.095
933	603458.XSHG	勘设股份	43.2757	0.076
934	603466.XSHG	风语筑	52.5512	0.04
935	603508.XSHG	思维列控	85.2569	0.064
936	603517.XSHG	绝味食品	201.80200000000002	0.203
937	603533.XSHG	掌阅科技	84.3704	0.023
938	603555.XSHG	贵人鸟	49.6596	0.038
939	603557.XSHG	起步股份	49.558	0.037
940	603579.XSHG	荣泰健康	57.568000000000005	0.043
941	603587.XSHG	地素时尚	108.9918	0.055
942	603588.XSHG	高能环境	68.2313	0.103
943	603595.XSHG	东尼电子	57.5574	0.058
944	603596.XSHG	伯特利	92.2939	0.026
945	603599.XSHG	广信股份	73.791	0.074
946	603603.XSHG	博天环境	72.2826	0.055
947	603605.XSHG	珀莱雅	139.685	0.105
948	603609.XSHG	禾丰牧业	90.1571	0.067
949	603612.XSHG	索通发展	50.3554	0.063
950	603618.XSHG	杭电股份	45.8841	0.058
951	603619.XSHG	中曼石油	69.32	0.019
952	603626.XSHG	科森科技	41.2252	0.042
953	603636.XSHG	南威软件	72.4191	0.091
954	603638.XSHG	艾迪精密	77.1281	0.078
955	603648.XSHG	畅联股份	47.4843	0.036
956	603660.XSHG	苏州科达	88.5106	0.156
957	603666.XSHG	亿嘉和	66.4337	0.05
958	603676.XSHG	卫信康	56.1321	0.021
959	603678.XSHG	火炬电子	92.706	0.14
960	603680.XSHG	今创集团	102.6159	0.026
961	603686.XSHG	龙马环卫	44.2826	0.067
962	603693.XSHG	江苏新能	98.0148	0.049
963	603699.XSHG	纽威股份	92.1	0.07
964	603707.XSHG	健友股份	201.525	0.152
965	603708.XSHG	家家悦	115.2684	0.116
966	603711.XSHG	香飘飘	133.7726	0.035
967	603718.XSHG	海利生物	83.6556	0.105
968	603727.XSHG	博迈科	34.1383	0.034
969	603728.XSHG	鸣志电器	56.6592	0.057
970	603730.XSHG	岱美股份	110.8234	0.056
971	603733.XSHG	仙鹤股份	119.8296	0.033
972	603758.XSHG	秦安股份	30.3209	0.023
973	603773.XSHG	沃格光电	46.2667	0.035
974	603777.XSHG	来伊份	39.7663	0.04
975	603779.XSHG	威龙股份	33.2069	0.033
976	603801.XSHG	志邦家居	62.736000000000004	0.047
977	603803.XSHG	瑞斯康达	53.7688	0.054
978	603808.XSHG	歌力思	57.9886	0.059
979	603817.XSHG	海峡环保	35.46	0.036
980	603839.XSHG	安正时尚	52.2245	0.039
981	603843.XSHG	正平股份	41.6003	0.052
982	603848.XSHG	好太太	80.9619	0.022
983	603861.XSHG	白云电器	57.1135	0.029
984	603876.XSHG	鼎胜新材	85.31200000000001	0.043
985	603881.XSHG	数据港	85.7298	0.086
986	603882.XSHG	金域医学	140.9369	0.106
987	603896.XSHG	寿仙谷	60.1432	0.061
988	603898.XSHG	好莱客	66.5728	0.068
989	603900.XSHG	莱绅通灵	51.4115	0.039
990	603919.XSHG	金徽酒	57.8396	0.044
991	603920.XSHG	世运电路	56.6883	0.057
992	603939.XSHG	益丰药房	218.6228	0.22
993	603959.XSHG	百利科技	59.0822	0.06
994	603979.XSHG	金诚信	51.2233	0.065
995	603980.XSHG	吉华集团	79.8	0.08
996	603989.XSHG	艾华集团	81.1204	0.082
997	603996.XSHG	中新科技	33.7969	0.034
998	603997.XSHG	继峰股份	65.8596	0.05
999	603999.XSHG	读者传媒	36.2304	0.036
